network,country,cohort_month,registrations,costed_registrations,spend,cohort_60dplus_registrations,cohort_60dplus_spend,payers,gross_revenue,net_revenue,chargeback_amount,cohort_60dplus_gross_revenue,cohort_60dplus_net_revenue,cohort_60dplus_chargeback_amount,sample_ok
ppc,LV,2026-05-01,520,518,3954.5303999999996,437,3405.5984,10,4010.0,4010.0,0.0,4010.0,4010.0,0.0,True
ppc,MA,2026-05-01,139,135,1111.7464,104,868.8636,2,130.0,130.0,0.0,130.0,130.0,0.0,False
ppc,MC,2026-05-01,7,7,66.13380000000001,3,42.106,0,0.0,0.0,0.0,0.0,0.0,0.0,False
ppc,MD,2026-05-01,685,685,3919.2398000000007,515,3146.5170000000003,7,590.0,590.0,0.0,325.0,325.0,0.0,True
ppc,ME,2026-05-01,256,255,2264.1336,199,1798.0223999999998,4,260.0,260.0,0.0,130.0,130.0,0.0,False
ppc,MF,2026-05-01,18,18,150.6936,13,127.3392,1,190.0,190.0,0.0,190.0,190.0,0.0,False
ppc,MG,2026-05-01,974,973,3139.857,524,2251.1169999999997,5,590.0,590.0,0.0,480.0,480.0,0.0,True
ppc,MH,2026-05-01,24,24,62.14519999999999,12,34.202799999999996,0,0.0,0.0,0.0,0.0,0.0,0.0,False
ppc,MK,2026-05-01,294,294,1956.7819999999997,195,1444.591,4,360.0,360.0,0.0,65.0,65.0,0.0,False
ppc,MM,2026-05-01,1,1,8.8504,1,8.8504,0,0.0,0.0,0.0,0.0,0.0,0.0,False
ppc,MN,2026-05-01,185,185,673.0891999999999,83,526.4656,3,3105.0,3105.0,0.0,265.0,265.0,0.0,False
ppc,MO,2026-05-01,42,41,335.21259999999995,29,245.3026,0,0.0,0.0,0.0,0.0,0.0,0.0,False
ppc,MP,2026-05-01,14,13,90.4058,13,82.7838,0,0.0,0.0,0.0,0.0,0.0,0.0,False
ppc,MQ,2026-05-01,306,305,1948.5014,222,1427.9262,7,10375.0,10375.0,0.0,10375.0,10375.0,0.0,False
ppc,MR,2026-05-01,270,270,1191.4592000000002,186,946.2528,3,290.0,290.0,0.0,190.0,190.0,0.0,False
ppc,MS,2026-05-01,14,14,112.2284,8,61.6642,0,0.0,0.0,0.0,0.0,0.0,0.0,False
ppc,MT,2026-05-01,443,443,4705.0976,351,3796.0001999999995,10,1495.0,1495.0,0.0,1430.0,1430.0,0.0,False
ppc,MU,2026-05-01,822,817,3835.8861999999995,459,2700.363599999999,9,1725.0,1725.0,0.0,1440.0,1440.0,0.0,True
ppc,MV,2026-05-01,234,234,1362.5620000000001,144,940.6658000000001,4,1820.0,1820.0,0.0,675.0,675.0,0.0,False
ppc,MW,2026-05-01,38,35,129.05599999999998,21,94.5942,0,0.0,0.0,0.0,0.0,0.0,0.0,False
ppc,MX,2026-05-01,31523,31389,83660.17459999991,23862,64745.596999999994,462,282185.0,281340.0,845.0,233600.0,233025.0,575.0,True
ppc,MY,2026-05-01,6509,6483,35484.036000000015,4589,27216.349000000013,96,39900.0,39780.0,120.0,35575.0,35455.0,120.0,True
ppc,MZ,2026-05-01,1080,1076,3854.2752,558,2729.3568000000005,4,615.0,615.0,0.0,265.0,265.0,0.0,True
ppc,NA,2026-05-01,1527,1518,5436.069600000001,1070,4367.3838,19,52475.0,52475.0,0.0,4925.0,4925.0,0.0,True
ppc,NC,2026-05-01,216,216,1984.2803999999999,153,1194.656,1,165.0,165.0,0.0,165.0,165.0,0.0,False
ppc,NE,2026-05-01,446,444,1519.2644000000005,255,1212.4900000000002,0,0.0,0.0,0.0,0.0,0.0,0.0,False
ppc,NG,2026-05-01,4,4,45.584,3,43.364000000000004,0,0.0,0.0,0.0,0.0,0.0,0.0,False
ppc,NL,2026-05-01,5304,5273,36907.40380000001,3806,28792.156799999997,152,143850.0,142735.0,1115.0,85095.0,84045.0,1050.0,True
ppc,NO,2026-05-01,544,533,4433.784,412,3455.5188000000003,16,12495.0,12390.0,105.0,9010.0,8905.0,105.0,True
ppc,NP,2026-05-01,14,14,24.9676,10,19.0032,0,0.0,0.0,0.0,0.0,0.0,0.0,False
ppc,NR,2026-05-01,13,13,27.5354,5,13.112799999999998,0,0.0,0.0,0.0,0.0,0.0,0.0,False
ppc,NZ,2026-05-01,2582,2560,34010.511000000006,1864,25038.8398,95,69500.0,69330.0,170.0,43290.0,43120.0,170.0,True
ppc,OM,2026-05-01,20,20,64.8018,13,50.7122,0,0.0,0.0,0.0,0.0,0.0,0.0,False
ppc,PA,2026-05-01,2255,2244,7150.472,1731,5564.2894,42,21800.0,21800.0,0.0,13040.0,13040.0,0.0,True
ppc,PE,2026-05-01,6635,6614,18337.444199999998,4929,14394.657600000004,94,32055.0,31255.0,800.0,29025.0,28225.0,800.0,True
ppc,PF,2026-05-01,271,269,2707.9190000000003,204,1709.252,5,2565.0,2565.0,0.0,1175.0,1175.0,0.0,False
ppc,PG,2026-05-01,511,489,3053.0253999999995,411,2988.3494,4,1575.0,1575.0,0.0,1510.0,1510.0,0.0,True
ppc,PH,2026-05-01,15287,15209,39163.175400000066,12079,30566.71380000005,175,87175.0,87040.0,135.0,70970.0,70835.0,135.0,True
ppc,PK,2026-05-01,96,94,506.10079999999994,65,397.19499999999994,1,105.0,105.0,0.0,0.0,0.0,0.0,False
ppc,PL,2026-05-01,1535,1523,8548.665,1119,6496.696800000001,35,33370.0,33270.0,100.0,23340.0,23340.0,0.0,True
ppc,PM,2026-05-01,3,3,18.455599999999997,1,6.497199999999999,0,0.0,0.0,0.0,0.0,0.0,0.0,False
ppc,PN,2026-05-01,1,1,2.59,1,2.59,0,0.0,0.0,0.0,0.0,0.0,0.0,False
ppc,PR,2026-05-01,2387,2375,11275.268999999998,1757,8935.1078,91,184115.0,183685.0,430.0,151855.0,151470.0,385.0,True
ppc,PS,2026-05-01,1,1,7.074400000000001,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,False
ppc,PT,2026-05-01,3697,3676,19312.6088,2977,15848.920399999999,75,36100.0,35885.0,215.0,28930.0,28715.0,215.0,True
ppc,PW,2026-05-01,19,18,94.09100000000001,7,21.4674,0,0.0,0.0,0.0,0.0,0.0,0.0,False
ppc,PY,2026-05-01,1165,1161,2909.487600000001,846,2197.874,9,1075.0,1075.0,0.0,660.0,660.0,0.0,True
ppc,QA,2026-05-01,33,33,189.5288,19,124.1054,0,0.0,0.0,0.0,0.0,0.0,0.0,False
ppc,RE,2026-05-01,306,304,1927.1376,225,1390.0604,9,2765.0,2765.0,0.0,2700.0,2700.0,0.0,False
ppc,RO,2026-05-01,1662,1652,12641.249799999998,1211,9793.818599999997,28,12300.0,12075.0,225.0,9910.0,9730.0,180.0,True
ppc,RS,2026-05-01,1572,1562,10766.6744,1224,8919.545600000001,29,19285.0,19240.0,45.0,16185.0,16140.0,45.0,True
ppc,RU,2026-05-01,27,27,121.57459999999999,24,112.4208,0,0.0,0.0,0.0,0.0,0.0,0.0,False
ppc,RW,2026-05-01,226,224,1085.5430000000001,169,839.8778000000001,1,155.0,155.0,0.0,0.0,0.0,0.0,False
ppc,SA,2026-05-01,64,63,443.7188,46,350.96720000000005,0,0.0,0.0,0.0,0.0,0.0,0.0,False
ppc,SB,2026-05-01,206,205,579.2572000000001,88,442.8678,0,0.0,0.0,0.0,0.0,0.0,0.0,False
ppc,SC,2026-05-01,132,130,901.653,91,686.4536,4,1300.0,1300.0,0.0,1020.0,1020.0,0.0,False
ppc,SD,2026-05-01,1,1,1.998,1,1.998,0,0.0,0.0,0.0,0.0,0.0,0.0,False
ppc,SE,2026-05-01,1001,996,8904.642,766,6907.011999999999,40,40855.0,40685.0,170.0,38200.0,38030.0,170.0,True
ppc,SG,2026-05-01,4485,4468,32283.143799999987,3613,26723.738399999984,118,235595.0,235315.0,280.0,226890.0,226610.0,280.0,True
ppc,SH,2026-05-01,3,3,21.311999999999998,3,21.311999999999998,0,0.0,0.0,0.0,0.0,0.0,0.0,False
ppc,SI,2026-05-01,351,349,2749.5958,291,2351.0466,22,14795.0,14795.0,0.0,11660.0,11660.0,0.0,False
ppc,SK,2026-05-01,397,394,2749.2554,317,2209.5068,18,63240.0,63240.0,0.0,59200.0,59200.0,0.0,False
ppc,SL,2026-05-01,341,339,2646.166,281,2346.392,1,65.0,65.0,0.0,65.0,65.0,0.0,False
ppc,SM,2026-05-01,12,12,59.0816,11,49.720600000000005,0,0.0,0.0,0.0,0.0,0.0,0.0,False
ppc,SN,2026-05-01,82,81,461.5972,74,440.7736,6,665.0,665.0,0.0,665.0,665.0,0.0,False
ppc,SR,2026-05-01,242,241,1075.0054000000002,136,837.7170000000001,0,0.0,0.0,0.0,0.0,0.0,0.0,False
ppc,ST,2026-05-01,16,16,26.943399999999997,6,21.408199999999997,0,0.0,0.0,0.0,0.0,0.0,0.0,False
ppc,SV,2026-05-01,1323,1315,3948.1367999999993,895,3030.9808,13,1420.0,1420.0,0.0,965.0,965.0,0.0,True
ppc,SX,2026-05-01,121,120,1016.6342,81,762.0297999999999,4,570.0,570.0,0.0,340.0,340.0,0.0,False
ppc,SZ,2026-05-01,688,683,1706.6102000000003,237,1095.6291999999999,2,175.0,175.0,0.0,175.0,175.0,0.0,True
ppc,TC,2026-05-01,75,75,793.5759999999999,51,564.5533999999999,4,2925.0,2925.0,0.0,2860.0,2860.0,0.0,False
ppc,TD,2026-05-01,522,521,1704.0720000000003,255,1156.9308,1,65.0,65.0,0.0,0.0,0.0,0.0,True
ppc,TG,2026-05-01,14,13,92.2114,11,90.76839999999999,0,0.0,0.0,0.0,0.0,0.0,0.0,False
ppc,TH,2026-05-01,3407,3386,17675.403199999997,2527,14036.3718,67,36090.0,36090.0,0.0,28355.0,28355.0,0.0,True
ppc,TJ,2026-05-01,107,107,486.55740000000003,69,337.7286,0,0.0,0.0,0.0,0.0,0.0,0.0,False
ppc,TL,2026-05-01,90,90,220.72719999999998,38,143.0642,0,0.0,0.0,0.0,0.0,0.0,0.0,False
ppc,TM,2026-05-01,6,6,23.250799999999998,3,19.720999999999997,0,0.0,0.0,0.0,0.0,0.0,0.0,False
ppc,TO,2026-05-01,51,51,140.8738,15,99.14519999999999,0,0.0,0.0,0.0,0.0,0.0,0.0,False
ppc,TR,2026-05-01,6012,5993,24414.583199999997,4491,18326.240599999994,75,76260.0,76050.0,210.0,71035.0,70825.0,210.0,True
ppc,TT,2026-05-01,546,545,3844.9364,373,2532.7092000000002,5,750.0,750.0,0.0,520.0,520.0,0.0,True
ppc,TV,2026-05-01,10,10,25.863,1,10.397,0,0.0,0.0,0.0,0.0,0.0,0.0,False
ppc,TW,2026-05-01,1269,1259,7629.510999999999,995,6054.013999999999,16,6375.0,6375.0,0.0,5490.0,5490.0,0.0,True
ppc,TZ,2026-05-01,1826,1813,6075.570200000002,1378,4665.618600000002,32,5900.0,5855.0,45.0,5370.0,5325.0,45.0,True
ppc,UG,2026-05-01,1379,1365,3641.399399999999,1096,3011.9035999999996,4,485.0,485.0,0.0,485.0,485.0,0.0,True
ppc,UNKNOWN,2026-05-01,62,62,425.4852,39,282.6874,1,565.0,565.0,0.0,0.0,0.0,0.0,False
ppc,US,2026-05-01,117666,116866,1466279.2012000044,80820,1057580.0723999967,5608,9961925.0,9919965.0,41960.0,7527355.0,7496325.0,31030.0,True
ppc,UY,2026-05-01,2616,2603,8172.500799999998,1960,6172.154999999999,47,27940.0,27715.0,225.0,22385.0,22205.0,180.0,True
ppc,UZ,2026-05-01,1123,1122,2883.935399999999,384,2051.0728,5,1485.0,1485.0,0.0,230.0,230.0,0.0,True
ppc,VA,2026-05-01,1,1,9.3166,1,9.3166,0,0.0,0.0,0.0,0.0,0.0,0.0,False
ppc,VC,2026-05-01,83,82,464.2982,51,337.58799999999997,4,505.0,505.0,0.0,130.0,130.0,0.0,False
ppc,VG,2026-05-01,74,74,647.7959999999999,56,544.048,3,1350.0,1350.0,0.0,920.0,920.0,0.0,False
ppc,VI,2026-05-01,73,73,604.1064000000001,54,475.84959999999995,3,825.0,825.0,0.0,825.0,825.0,0.0,False
ppc,VN,2026-05-01,3116,3098,11152.702800000003,2299,8693.3646,16,9030.0,9030.0,0.0,8485.0,8485.0,0.0,True
ppc,VU,2026-05-01,77,77,279.8014,38,192.5554,0,0.0,0.0,0.0,0.0,0.0,0.0,False
ppc,WF,2026-05-01,2,2,5.7867999999999995,2,5.7867999999999995,0,0.0,0.0,0.0,0.0,0.0,0.0,False
ppc,WS,2026-05-01,78,78,276.4122,29,155.4148,0,0.0,0.0,0.0,0.0,0.0,0.0,False
ppc,XK,2026-05-01,61,61,519.0286,30,259.5106,0,0.0,0.0,0.0,0.0,0.0,0.0,False
ppc,YT,2026-05-01,46,45,305.0206,29,239.908,2,130.0,130.0,0.0,130.0,130.0,0.0,False
ppc,ZA,2026-05-01,22026,21905,84550.98659999987,15008,52821.15560000002,441,206470.0,205100.0,1370.0,136430.0,135160.0,1270.0,True
ppc,ZM,2026-05-01,106,98,322.82500000000005,54,221.84459999999999,2,100.0,100.0,0.0,65.0,65.0,0.0,False
ppc,ZW,2026-05-01,18,18,43.956,12,33.0262,0,0.0,0.0,0.0,0.0,0.0,0.0,False
1002,AD,2026-06-01,3,1,688.2,0,0.0,1,300.0,300.0,0.0,0.0,0.0,0.0,False
1002,AE,2026-06-01,1,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,False
1002,AI,2026-06-01,1,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,False
1002,AL,2026-06-01,2,1,688.2,0,0.0,1,165.0,165.0,0.0,0.0,0.0,0.0,False
1002,AM,2026-06-01,1,0,0.0,0,0.0,1,65.0,65.0,0.0,0.0,0.0,0.0,False
1002,AO,2026-06-01,1,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,False
1002,AR,2026-06-01,3,1,337.44,0,0.0,1,150.0,150.0,0.0,0.0,0.0,0.0,False
1002,AT,2026-06-01,45,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,False
1002,AU,2026-06-01,1228,104,43216.73999999999,0,0.0,96,341330.0,341010.0,320.0,0.0,0.0,0.0,True
1002,AW,2026-06-01,1,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,False
1002,AX,2026-06-01,1,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,False
1002,AZ,2026-06-01,1,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,False
1002,BA,2026-06-01,1,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,False
1002,BD,2026-06-01,13,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,False
1002,BE,2026-06-01,90,7,2279.2,0,0.0,11,9600.0,9600.0,0.0,0.0,0.0,0.0,False
1002,BG,2026-06-01,5,1,688.2,0,0.0,1,150.0,150.0,0.0,0.0,0.0,0.0,False
1002,BM,2026-06-01,2,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,False
1002,BO,2026-06-01,1,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,False
1002,BQ,2026-06-01,2,0,0.0,0,0.0,1,150.0,150.0,0.0,0.0,0.0,0.0,False
1002,BR,2026-06-01,5,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,False
1002,BS,2026-06-01,3,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,False
1002,CA,2026-06-01,1046,80,25371.64,0,0.0,58,57785.0,57635.0,150.0,0.0,0.0,0.0,True
1002,CH,2026-06-01,56,5,1604.32,0,0.0,7,3735.0,3735.0,0.0,0.0,0.0,0.0,False
1002,CM,2026-06-01,3,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,False
1002,CN,2026-06-01,2,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,False
1002,CO,2026-06-01,11,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,False
1002,CV,2026-06-01,1,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,False
1002,CY,2026-06-01,5,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,False
1002,CZ,2026-06-01,9,1,697.8199999999999,0,0.0,1,150.0,150.0,0.0,0.0,0.0,0.0,False
1002,DE,2026-06-01,1154,25,7324.5199999999995,0,0.0,32,13100.0,13100.0,0.0,0.0,0.0,0.0,True
1002,DK,2026-06-01,75,3,970.8799999999999,0,0.0,7,6010.0,6010.0,0.0,0.0,0.0,0.0,False
1002,DO,2026-06-01,1,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,False
1002,DZ,2026-06-01,15,1,259.0,0,0.0,1,165.0,165.0,0.0,0.0,0.0,0.0,False
1002,EC,2026-06-01,2,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,False
1002,EE,2026-06-01,2,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,False
1002,ES,2026-06-01,4,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,False
1002,FI,2026-06-01,50,4,1349.76,0,0.0,4,13195.0,13195.0,0.0,0.0,0.0,0.0,False
1002,FJ,2026-06-01,1,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,False
1002,FR,2026-06-01,134,5,1604.32,0,0.0,6,8585.0,8585.0,0.0,0.0,0.0,0.0,False
1002,GB,2026-06-01,1551,99,44070.7,0,0.0,101,65465.0,65375.0,90.0,0.0,0.0,0.0,True
1002,GE,2026-06-01,3,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,False
1002,GG,2026-06-01,1,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,False
1002,GL,2026-06-01,1,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,False
1002,GM,2026-06-01,2,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,False
1002,GP,2026-06-01,1,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,False
1002,GR,2026-06-01,1,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,False
1002,GT,2026-06-01,1,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,False
1002,GU,2026-06-01,1,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,False
1002,HK,2026-06-01,6,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,False
1002,HN,2026-06-01,2,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,False
1002,HR,2026-06-01,1,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,False
1002,HU,2026-06-01,2,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,False
1002,ID,2026-06-01,3,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,False
1002,IE,2026-06-01,116,7,2237.7599999999998,0,0.0,8,1960.0,1960.0,0.0,0.0,0.0,0.0,False
1002,IL,2026-06-01,3,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,False
1002,IN,2026-06-01,4,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,False
1002,IS,2026-06-01,9,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,False
1002,IT,2026-06-01,360,14,4867.719999999999,0,0.0,16,4740.0,4740.0,0.0,0.0,0.0,0.0,False
1002,JM,2026-06-01,3,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,False
1002,JP,2026-06-01,13,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,False
1002,KE,2026-06-01,11,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,False
1002,KH,2026-06-01,7,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,False
1002,KR,2026-06-01,9,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,False
1002,KZ,2026-06-01,2,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,False
1002,LA,2026-06-01,1,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,False
1002,LK,2026-06-01,1,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,False
1002,LU,2026-06-01,10,2,654.16,0,0.0,3,400.0,400.0,0.0,0.0,0.0,0.0,False
1002,LV,2026-06-01,2,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,False
1002,MC,2026-06-01,1,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,False
1002,MD,2026-06-01,1,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,False
1002,MX,2026-06-01,16,1,74.0,0,0.0,1,3850.0,3850.0,0.0,0.0,0.0,0.0,False
1002,MY,2026-06-01,13,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,False
1002,NA,2026-06-01,2,1,688.2,0,0.0,1,65.0,65.0,0.0,0.0,0.0,0.0,False
1002,NC,2026-06-01,1,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,False
1002,NL,2026-06-01,271,16,5171.120000000001,0,0.0,24,6105.0,6105.0,0.0,0.0,0.0,0.0,False
1002,NO,2026-06-01,91,11,3779.9199999999996,0,0.0,12,6020.0,5975.0,45.0,0.0,0.0,0.0,False
1002,NP,2026-06-01,1,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,False
1002,NZ,2026-06-01,247,17,9252.96,0,0.0,21,5600.0,5600.0,0.0,0.0,0.0,0.0,False
1002,PA,2026-06-01,1,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,False
1002,PE,2026-06-01,1,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,False
1002,PH,2026-06-01,36,1,550.56,0,0.0,3,295.0,295.0,0.0,0.0,0.0,0.0,False
1002,PK,2026-06-01,5,1,74.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,False
1002,PL,2026-06-01,11,2,148.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,False
1002,PR,2026-06-01,2,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,False
1002,RO,2026-06-01,3,1,74.0,0,0.0,1,150.0,150.0,0.0,0.0,0.0,0.0,False
1002,RS,2026-06-01,2,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,False
1002,SA,2026-06-01,1,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,False
1002,SE,2026-06-01,117,9,2954.08,0,0.0,11,5470.0,5470.0,0.0,0.0,0.0,0.0,False
1002,SG,2026-06-01,10,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,False
1002,SI,2026-06-01,5,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,False
1002,SK,2026-06-01,7,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,False
1002,SL,2026-06-01,1,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,False
1002,SN,2026-06-01,1,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,False
1002,SR,2026-06-01,1,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,False
1002,TH,2026-06-01,24,3,1312.76,0,0.0,2,130.0,130.0,0.0,0.0,0.0,0.0,False
1002,TR,2026-06-01,9,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,False
1002,TT,2026-06-01,2,1,688.2,0,0.0,1,150.0,150.0,0.0,0.0,0.0,0.0,False
1002,TW,2026-06-01,1,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,False
1002,TZ,2026-06-01,3,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,False
1002,UG,2026-06-01,11,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,False
1002,UNKNOWN,2026-06-01,6,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,False
1002,US,2026-06-01,7016,738,237673.9696000001,0,0.0,575,596015.0,595145.0,870.0,0.0,0.0,0.0,True
1002,UY,2026-06-01,2,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,False
1002,UZ,2026-06-01,1,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,False
1002,VI,2026-06-01,1,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,False
1002,VN,2026-06-01,3,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,False
1002,VU,2026-06-01,2,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,False
1002,ZA,2026-06-01,22,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,False
1002,ZM,2026-06-01,1,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,False
1052,AD,2026-06-01,1,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,False
1052,AF,2026-06-01,1,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,False
1052,AG,2026-06-01,1,1,888.0,0,0.0,1,225.0,225.0,0.0,0.0,0.0,0.0,False
1052,AI,2026-06-01,1,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,False
1052,AL,2026-06-01,3,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,False
1052,AO,2026-06-01,2,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,False
1052,AQ,2026-06-01,1,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,False
1052,AR,2026-06-01,2,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,False
1052,AT,2026-06-01,2,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,False
1052,AU,2026-06-01,1714,77,46324.0,0,0.0,89,77415.0,77220.0,195.0,0.0,0.0,0.0,True
1052,AW,2026-06-01,2,1,444.0,0,0.0,1,290.0,290.0,0.0,0.0,0.0,0.0,False
1052,AX,2026-06-01,1,1,888.0,0,0.0,1,210.0,210.0,0.0,0.0,0.0,0.0,False
1052,BD,2026-06-01,2,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,False
1052,BE,2026-06-01,4,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,False
1052,BJ,2026-06-01,1,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,False
1052,BS,2026-06-01,3,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,False
1052,CA,2026-06-01,1408,80,28077.82,0,0.0,49,60675.0,60610.0,65.0,0.0,0.0,0.0,True
1052,CH,2026-06-01,6,1,888.0,0,0.0,1,7320.0,7320.0,0.0,0.0,0.0,0.0,False
1052,CM,2026-06-01,2,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,False
1052,CN,2026-06-01,1,1,222.0,0,0.0,1,240.0,240.0,0.0,0.0,0.0,0.0,False
1052,CO,2026-06-01,1,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,False
1052,CY,2026-06-01,4,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,False
1052,DE,2026-06-01,8,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,False
